,Department,Direction,Date,Network
421,Administration,both,2014-01-16 09:00:00,"[['Carla Forluniau', 'Varro Awelon', 1], ['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Vira Frente', 1], ['Anda Ribera', 'Ruscella Mies', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Linda Lagos', 1]]"
422,Administration,both,2014-01-16 10:00:00,[]
423,Administration,both,2014-01-16 11:00:00,"[['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Vira Frente', 1], ['Ruscella Mies', 'Mat Bramar', 1], ['Ruscella Mies', 'Anda Ribera', 1], ['Ruscella Mies', 'Cornelia Lais', 1], ['Ruscella Mies', 'Rachel Pantanal', 1], ['Ruscella Mies', 'Linda Lagos', 1], ['Ruscella Mies', 'Carla Forluniau', 1], ['Varro Awelon', 'Carla Forluniau', 1]]"
424,Administration,both,2014-01-16 12:00:00,"[['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Carla Forluniau', 'Varro Awelon', 13], ['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Adra Nubarron', 'Mat Bramar', 1], ['Adra Nubarron', 'Anda Ribera', 1], ['Adra Nubarron', 'Cornelia Lais', 1], ['Adra Nubarron', 'Rachel Pantanal', 1], ['Adra Nubarron', 'Linda Lagos', 1], ['Adra Nubarron', 'Carla Forluniau', 1], ['Varro Awelon', 'Carla Forluniau', 1]]"
425,Administration,both,2014-01-16 13:00:00,"[['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Willem Vasco-Pais', 'Mat Bramar', 1], ['Willem Vasco-Pais', 'Anda Ribera', 1], ['Willem Vasco-Pais', 'Cornelia Lais', 1], ['Willem Vasco-Pais', 'Rachel Pantanal', 1], ['Willem Vasco-Pais', 'Linda Lagos', 1], ['Willem Vasco-Pais', 'Carla Forluniau', 1]]"
426,Administration,both,2014-01-16 14:00:00,[]
427,Administration,both,2014-01-16 15:00:00,"[['Carla Forluniau', 'Ruscella Mies', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1]]"
428,Administration,both,2014-01-16 16:00:00,"[['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Linda Lagos', 'Ruscella Mies', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1]]"
429,Administration,both,2014-01-16 17:00:00,[]
430,Administration,both,2014-01-16 18:00:00,[]
431,Administration,both,2014-01-16 19:00:00,[]
432,Administration,both,2014-01-16 20:00:00,[]
433,Administration,both,2014-01-16 21:00:00,[]
434,Administration,both,2014-01-16 22:00:00,[]
435,Administration,both,2014-01-17 08:00:00,"[['Anda Ribera', 'Cornelia Lais', 1]]"
436,Administration,both,2014-01-17 09:00:00,"[['Cornelia Lais', 'Anda Ribera', 1], ['Ruscella Mies', 'Cornelia Lais', 1], ['Ruscella Mies', 'Carla Forluniau', 1], ['Ruscella Mies', 'Rachel Pantanal', 1], ['Ruscella Mies', 'Mat Bramar', 1], ['Ruscella Mies', 'Linda Lagos', 1], ['Ruscella Mies', 'Anda Ribera', 1]]"
437,Administration,both,2014-01-17 10:00:00,"[['Cornelia Lais', 'Anda Ribera', 12], ['Anda Ribera', 'Cornelia Lais', 12]]"
438,Administration,both,2014-01-17 11:00:00,[]
439,Administration,both,2014-01-17 12:00:00,"[['Carla Forluniau', 'Ruscella Mies', 12], ['Carla Forluniau', 'Cornelia Lais', 12], ['Carla Forluniau', 'Rachel Pantanal', 12], ['Carla Forluniau', 'Mat Bramar', 12], ['Carla Forluniau', 'Linda Lagos', 12], ['Carla Forluniau', 'Anda Ribera', 12]]"
440,Administration,both,2014-01-17 13:00:00,"[['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Linda Lagos', 'Ruscella Mies', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1]]"
441,Administration,both,2014-01-17 14:00:00,"[['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Vira Frente', 1], ['Anda Ribera', 'Ruscella Mies', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Linda Lagos', 1], ['Ruscella Mies', 'Mat Bramar', 12], ['Ruscella Mies', 'Anda Ribera', 12], ['Ruscella Mies', 'Cornelia Lais', 12], ['Ruscella Mies', 'Rachel Pantanal', 12], ['Ruscella Mies', 'Linda Lagos', 12], ['Ruscella Mies', 'Carla Forluniau', 12], ['Vira Frente', 'Linda Lagos', 1]]"
442,Administration,both,2014-01-17 15:00:00,"[['Carla Forluniau', 'Ruscella Mies', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Ruscella Mies', 'Cornelia Lais', 1], ['Ruscella Mies', 'Carla Forluniau', 1], ['Ruscella Mies', 'Rachel Pantanal', 1], ['Ruscella Mies', 'Mat Bramar', 1], ['Ruscella Mies', 'Linda Lagos', 1], ['Ruscella Mies', 'Anda Ribera', 1], ['Dylan Scozzese', 'Mat Bramar', 1], ['Dylan Scozzese', 'Anda Ribera', 1], ['Dylan Scozzese', 'Cornelia Lais', 1], ['Dylan Scozzese', 'Rachel Pantanal', 1], ['Dylan Scozzese', 'Linda Lagos', 1], ['Dylan Scozzese', 'Carla Forluniau', 1]]"
443,Administration,both,2014-01-17 16:00:00,"[['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Ingrid Barranco', 'Mat Bramar', 1], ['Ingrid Barranco', 'Anda Ribera', 1], ['Ingrid Barranco', 'Cornelia Lais', 1], ['Ingrid Barranco', 'Rachel Pantanal', 1], ['Ingrid Barranco', 'Linda Lagos', 1], ['Ingrid Barranco', 'Carla Forluniau', 1]]"
444,Administration,both,2014-01-17 17:00:00,"[['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1]]"
445,Administration,both,2014-01-17 18:00:00,"[['Mat Bramar', 'Ruscella Mies', 12], ['Mat Bramar', 'Cornelia Lais', 12], ['Mat Bramar', 'Carla Forluniau', 12], ['Mat Bramar', 'Rachel Pantanal', 12], ['Mat Bramar', 'Linda Lagos', 12], ['Mat Bramar', 'Anda Ribera', 12], ['Linda Lagos', 'Ruscella Mies', 11], ['Linda Lagos', 'Cornelia Lais', 11], ['Linda Lagos', 'Carla Forluniau', 11], ['Linda Lagos', 'Rachel Pantanal', 11], ['Linda Lagos', 'Mat Bramar', 11], ['Linda Lagos', 'Anda Ribera', 11], ['Linda Lagos', 'Vira Frente', 1], ['Ruscella Mies', 'Cornelia Lais', 1], ['Ruscella Mies', 'Carla Forluniau', 1], ['Ruscella Mies', 'Rachel Pantanal', 1], ['Ruscella Mies', 'Mat Bramar', 1], ['Ruscella Mies', 'Linda Lagos', 1], ['Ruscella Mies', 'Anda Ribera', 1]]"
446,Administration,both,2014-01-17 19:00:00,"[['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1]]"
447,Administration,both,2014-01-17 20:00:00,[]
448,Administration,both,2014-01-17 21:00:00,[]
449,Administration,both,2014-01-17 22:00:00,[]
450,Administration,inner,2014-01-06 08:00:00,[]
451,Administration,inner,2014-01-06 09:00:00,"[['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Carla Forluniau', 1]]"
452,Administration,inner,2014-01-06 10:00:00,[]
453,Administration,inner,2014-01-06 11:00:00,[]
454,Administration,inner,2014-01-06 12:00:00,"[['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1]]"
455,Administration,inner,2014-01-06 13:00:00,"[['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Anda Ribera', 'Cornelia Lais', 19], ['Anda Ribera', 'Carla Forluniau', 19], ['Anda Ribera', 'Rachel Pantanal', 19], ['Anda Ribera', 'Mat Bramar', 19], ['Anda Ribera', 'Linda Lagos', 19]]"
456,Administration,inner,2014-01-06 14:00:00,"[['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Linda Lagos', 1]]"
457,Administration,inner,2014-01-06 15:00:00,"[['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Carla Forluniau', 1]]"
458,Administration,inner,2014-01-06 16:00:00,[]
459,Administration,inner,2014-01-06 17:00:00,[]
460,Administration,inner,2014-01-06 18:00:00,[]
461,Administration,inner,2014-01-06 19:00:00,[]
462,Administration,inner,2014-01-06 20:00:00,[]
463,Administration,inner,2014-01-06 21:00:00,[]
464,Administration,inner,2014-01-06 22:00:00,[]
465,Administration,inner,2014-01-07 08:00:00,"[['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Carla Forluniau', 1]]"
466,Administration,inner,2014-01-07 09:00:00,[]
467,Administration,inner,2014-01-07 10:00:00,"[['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1]]"
468,Administration,inner,2014-01-07 11:00:00,[]
469,Administration,inner,2014-01-07 12:00:00,"[['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1]]"
470,Administration,inner,2014-01-07 13:00:00,"[['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Linda Lagos', 1]]"
471,Administration,inner,2014-01-07 14:00:00,"[['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Carla Forluniau', 1]]"
472,Administration,inner,2014-01-07 15:00:00,[]
473,Administration,inner,2014-01-07 16:00:00,"[['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Linda Lagos', 1]]"
474,Administration,inner,2014-01-07 17:00:00,"[['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1]]"
475,Administration,inner,2014-01-07 18:00:00,[]
476,Administration,inner,2014-01-07 19:00:00,[]
477,Administration,inner,2014-01-07 20:00:00,"[['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1]]"
478,Administration,inner,2014-01-07 21:00:00,[]
479,Administration,inner,2014-01-07 22:00:00,[]
480,Administration,inner,2014-01-08 08:00:00,[]
481,Administration,inner,2014-01-08 09:00:00,"[['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1]]"
482,Administration,inner,2014-01-08 10:00:00,"[['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Carla Forluniau', 1]]"
483,Administration,inner,2014-01-08 11:00:00,"[['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1]]"
484,Administration,inner,2014-01-08 12:00:00,"[['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1]]"
485,Administration,inner,2014-01-08 13:00:00,"[['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Mat Bramar', 'Anda Ribera', 14], ['Mat Bramar', 'Cornelia Lais', 14], ['Mat Bramar', 'Rachel Pantanal', 14], ['Mat Bramar', 'Linda Lagos', 14], ['Mat Bramar', 'Carla Forluniau', 14]]"
486,Administration,inner,2014-01-08 14:00:00,"[['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Linda Lagos', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1]]"
487,Administration,inner,2014-01-08 15:00:00,"[['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1]]"
488,Administration,inner,2014-01-08 16:00:00,[]
489,Administration,inner,2014-01-08 17:00:00,"[['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1]]"
